LUX,Temperature,Humidity,Moisture,a,b,c,e,y,nony,final
6556,37,27,880,8.78813593986372,5.56905491978365,0.27,89.2468479953739,358.420582079347,-21273.0920260846,0
24163,37,53,441,10.0925778165255,5.56905491978365,0.53,57.2797007814126,846.288989584294,-5823.52955103003,1
24490,38,56,493,10.1060201499462,5.71956991761564,0.56,61.5621269614166,823.00953797923,-7338.93548878804,0
11875,22,36,783,9.38219062890284,3.31132995230379,0.36,82.847233752764,540.07462973446,-17320.2694173776,1
13201,20,31,954,9.48804786328076,3.01029995663981,0.31,93.946170580483,499.157803848142,-23088.1664032878,0
18584,37,47,413,9.83005627445024,5.56905491978365,0.47,54.8943095420986,797.719889535009,-5333.46427717766,0
11712,21,27,385,9.36836923620109,3.33984878303764,0.27,52.4467229762667,719.016675193762,-4996.45712359805,0
20327,34,39,861,9.91970533055896,5.11750992628768,0.39,88.0157745331022,622.786939385099,-19414.326329493,0
20594,22,37,849,9.9327550502167,3.31132995230379,0.37,87.2328161898123,641.390597798568,-18941.6030094185,0
22300,25,54,865,10.0123419574482,3.49485002168009,0.54,88.2758176777213,653.419891478123,-19399.3816547056,0
11884,21,53,85,9.3829482365825,3.33984878303764,0.53,19.1653901785571,922.505177555071,2169.16904063672,1
6889,17,24,815,8.8376812155932,2.55875496314384,0.24,84.9907637932429,412.438198683066,-18928.8193186286,0
12651,31,34,94,9.44549154241467,4.66596493279171,0.34,20.5300756568676,920.111482195969,2041.15530052895,1
30128,34,37,463,10.3132102508969,5.11750992628768,0.37,59.113760603543,891.700044971475,-6173.99261665671,1
18182,36,22,648,9.8081873726818,5.41853992195166,0.22,73.4027837451033,681.918532449287,-12477.7276406957,0
14105,31,56,159,9.5542846234361,4.66596493279171,0.56,29.2771932234279,892.873307050212,852.164609180445,1
22418,25,22,1000,10.017619486581,3.49485002168009,0.22,96.7958989043226,602.927908579112,-24123.7510047759,0
32340,24,51,482,10.3840601331311,3.61235994796777,0.51,60.6711695656597,909.263281100027,-6603.06076167898,1
32502,35,45,664,10.389056904886,4.89279003035213,0.45,74.5593477548705,819.377213764178,-12263.6370180246,0
29760,18,52,104,10.300920488947,2.70926996097583,0.52,21.9925998503194,1126.13633616753,2899.30658510489,1
13271,19,43,553,9.49333648243725,2.85978495880782,0.43,66.2944693401402,667.415725031601,-9786.93173412704,0
11579,24,28,929,9.35694839161227,3.61235994796777,0.28,92.3749688988181,475.26582535883,-22361.5774027909,0
20101,29,50,930,9.9085248440534,4.36493493712773,0.5,92.4381305479359,598.3279821123,-21800.1010329932,0
7180,26,41,269,8.87905466204227,3.91338994363176,0.41,41.4873460078615,674.466924589455,-2409.36154434483,0
30480,35,23,400,10.3248260098006,4.89279003035213,0.23,53.766015803622,927.731550588015,-4341.52891278599,1
27890,35,47,294,10.2360234806215,4.89279003035213,0.47,43.9796159529842,965.019684449998,-1584.25152148604,1
29379,32,27,869,10.2880354123889,4.8164799306237,0.27,88.5353942771589,710.552826512121,-19229.3768467415,0
6639,24,39,695,8.80071662871916,3.61235994796777,0.39,76.7700792083582,447.916723210211,-14993.3765151846,0
15838,36,21,544,9.67016739477036,5.41853992195166,0.21,65.5976240096499,696.468665724948,-9380.07036172986,0
12338,38,26,729,9.42043920976958,5.71956991761564,0.26,79.1514522426916,556.229965897726,-15548.8747559768,0
22945,24,37,622,10.0408553268289,3.61235994796777,0.37,71.499639379281,759.893312368207,-11326.3788633845,0
7804,29,31,575,8.962391701743,4.36493493712773,0.31,67.979827099802,530.445007964083,-11041.2352737666,0
23970,24,37,925,10.0845583274284,3.61235994796777,0.37,92.1220572902627,646.713296482283,-21396.1004267442,0
28429,31,39,586,10.2551650299146,4.66596493279171,0.39,68.8132194626974,821.925811116465,-9956.86151137352,0
8801,30,49,909,9.08262063037381,4.51544993495972,0.49,91.1061266325869,417.178510778224,-21964.8599594667,0
13502,19,39,575,9.51059310160182,2.85978495880782,0.39,67.979827099802,661.158901379175,-10447.1685614259,0
4016,32,44,600,8.29804166137157,4.8164799306237,0.44,69.865269145812,379.079450507685,-12427.339872649,0
21284,26,33,775,9.96571089571626,3.91338994363176,0.33,82.3060823387703,675.127890189561,-16409.7145297025,1
8844,27,50,150,9.08749454197734,4.29409129247696,0.5,28.1570858192792,797.283621935078,568.342040247498,0
20960,26,56,197,9.95037113843498,3.91338994363176,0.56,33.7711223200576,963.131555929062,473.644069220084,1
11939,19,55,393,9.38756563134539,2.85978495880782,0.55,53.1527204964357,722.541629062345,-5190.69867560497,0
5505,34,53,290,8.61341204915678,5.11750992628768,0.53,43.5863472374085,599.127262560533,-3221.44878458672,1
8929,28,50,82,9.09705968551722,4.21441993929574,0.5,18.6991740603364,856.596375064559,1909.35175678308,1
14423,27,38,677,9.57657943358351,4.29409129247696,0.38,75.4911706896913,622.578911879806,-13638.8179507412,1
9794,34,24,253,9.18952523226226,5.11750992628768,0.24,39.8467211720568,744.06310134255,-1737.66759154913,0
28783,35,52,462,10.2675402140637,4.89279003035213,0.52,59.031123942446,882.565100732194,-6195.85437603171,1
18369,21,38,778,9.81841974014606,3.33984878303764,0.38,82.5092663771157,642.481703363358,-16670.6201766975,1
31041,24,36,259,10.3430641902731,3.61235994796777,0.36,40.4663697128053,1019.99534416468,-525.637368347917,1
13677,38,47,374,9.52347086888155,5.71956991761564,0.47,51.4668432528009,746.179489662727,-4589.445600123,0
27730,19,32,598,10.2302701386098,2.85978495880782,0.32,69.7155578701455,821.089068333457,-10322.4738110432,0
4702,27,37,309,8.45574322910002,4.29409129247696,0.37,45.4368457757476,560.349500268303,-3830.37280583747,1
19023,18,54,948,9.85340405236814,2.70926996097583,0.54,93.5705588089855,588.475884410931,-22461.4261527823,0
25210,20,47,982,10.134996020182,3.01029995663981,0.47,95.687001098168,641.373925620413,-23330.7794190654,0
23207,30,37,834,10.0522092362828,4.51544993495972,0.37,86.2480517664457,668.721916151678,-18314.2315155575,0
22476,25,29,319,10.0202033522321,3.49485002168009,0.29,46.3935989925247,906.103008555772,-2469.36287574214,1
9130,25,23,829,9.11932097358901,3.49485002168009,0.23,85.9182731202941,461.92544138024,-19148.9135668553,0
28857,25,36,936,10.2701078768207,3.49485002168009,0.36,92.8165468928568,688.553008131194,-21548.2831909561,0
23914,33,54,825,10.0822193404795,5.24833380191629,0.54,85.6538944402413,675.480392501521,-17992.6356872422,0
21541,22,44,522,9.9777133748881,3.31132995230379,0.44,63.8753797700615,792.416911962859,-8299.57793164153,0
30627,25,38,879,10.3296372518371,3.49485002168009,0.38,89.182313698718,725.1138867321,-19488.2054971698,0
17484,33,53,864,9.7690414559832,5.24833380191629,0.53,88.2108507447718,585.514944344492,-19696.615200395,0
16353,18,56,168,9.70216664573239,2.70926996097583,0.56,30.374315433009,932.202939094836,863.634917590861,1
27626,35,39,935,10.2265126372599,4.89279003035213,0.39,92.7535432088155,669.880729205431,-21603.3068069009,0
29263,36,32,905,10.2840791983683,5.41853992195166,0.32,90.8510601296818,692.169819189938,-20499.0538458718,0
31702,34,55,814,10.3641350493578,5.11750992628768,0.55,84.9242777078574,749.832818051051,-17261.5965478333,0
20616,33,39,355,9.9338227523322,5.24833380191629,0.39,49.7482597843093,854.970452179681,-3586.03930289268,1
30391,21,32,667,10.3219017909305,3.33984878303764,0.32,74.7750032072316,810.450767037756,-12408.4146200913,0
7602,22,43,151,8.93616664954919,3.31132995230379,0.43,28.2827325288961,769.556517774983,421.944314129371,0
25661,18,41,466,10.1527276085716,2.70926996097583,0.41,59.3612637617773,865.331332389705,-6407.04477044669,1
7168,24,42,989,8.87738195465477,3.61235994796777,0.42,96.1191730777923,348.145726271401,-24957.2256470876,0
9571,34,42,954,9.16649297219591,5.11750992628768,0.42,93.946170580483,414.75303787118,-23475.1958438361,0
24607,20,51,547,10.1107862342885,3.01029995663981,0.51,65.8303928591206,814.711822411171,-8893.42573855503,0
32581,23,25,292,10.3914845753621,3.46184495013578,0.25,43.7832339411621,1012.82494681207,-1298.39262727725,1
16562,26,39,585,9.71486619359364,3.91338994363176,0.39,68.7377059808475,697.416926366267,-10552.9055732444,0
10134,29,51,131,9.22365138603585,4.36493493712773,0.51,25.7082728804854,841.489691787774,1099.19229462351,1
16255,20,24,787,9.69615583273801,3.01029995663981,0.24,83.1170064279546,611.901416885306,-17106.085042605,0
14441,38,26,508,9.57782666212657,5.71956991761564,0.26,62.7649385779258,690.430111863662,-8401.90672675125,0
25361,17,44,734,10.1409678399504,2.55875496314384,0.44,79.4980018075368,742.610204146816,-14807.6877100758,0
5516,30,47,758,8.61540823891319,4.51544993495972,0.47,81.1489039163161,377.656986369944,-17258.4571488643,0
30091,31,23,967,10.3119814027043,4.66596493279171,0.23,94.756854302026,679.966609987726,-22615.6660635978,0
4149,30,54,663,8.33062262033287,4.51544993495972,0.54,74.4873792345128,359.854303891985,-14393.4286379925,0
25909,20,23,652,10.1623456776743,3.01029995663981,0.23,73.692945971383,779.519760502409,-12121.089012606,0
24289,29,31,70,10.0977788519433,4.36493493712773,0.31,16.7699860009149,1097.39212728478,3217.72648370832,1
5265,27,45,225,8.56883642456808,4.29409129247696,0.45,36.8792598847298,634.959384988816,-1618.688781966,0
9541,37,25,752,9.16335358075185,5.56905491978365,0.25,80.7380965300144,490.261677451745,-16571.2222811403,0
12419,20,33,281,9.42698283694803,3.01029995663981,0.33,42.693984673939,792.85035711388,-2144.37715255812,0
12791,22,53,722,9.45649707759939,3.31132995230379,0.53,78.6647361612434,582.307647062467,-15214.4342129056,0
9058,20,32,988,9.11140362411616,3.01029995663981,0.32,96.0575073990651,402.445267884456,-24682.587284706,0
20396,38,30,134,9.92309408217505,5.71956991761564,0.3,26.1031212901584,991.277406717726,1766.25155819358,1
5824,26,26,994,8.66974258987652,3.91338994363176,0.26,96.4271376042934,300.450073609075,-25333.8295941611,0
14859,17,34,365,9.60636102125635,2.55875496314384,0.34,50.6569930196783,788.771576951627,-4171.93546332356,0
4841,30,50,986,8.4848765899397,4.51544993495972,0.5,95.9341030007697,262.220251343705,-25227.5629012022,0
17305,33,40,771,9.75875075606944,5.24833380191629,0.4,82.0346961042712,619.900416391905,-16554.1202308222,0
10302,21,33,74,9.24009333012553,3.33984878303764,0.33,17.4252069261289,900.621562738164,2211.38333765542,1
13339,20,29,667,9.49844735414104,3.01029995663981,0.29,74.7750032072316,616.514206689439,-13373.1861720707,0
14666,19,35,1013,9.59328716865375,2.85978495880782,0.35,97.5919345335099,502.363587449174,-25065.4443325085,0
22756,32,46,931,10.0325841258705,4.8164799306237,0.46,92.501265773377,624.846456688021,-21699.6078493399,0
14174,19,33,782,9.5591645793702,2.85978495880782,0.33,82.779707273601,583.354576071377,-17087.8909000636,0
28242,24,53,586,10.2485655106292,3.61235994796777,0.53,68.8132194626974,826.903663843909,-9938.88983102671,1
4518,21,39,210,8.41582469702795,3.33984878303764,0.39,35.2332297746879,619.254792626914,-1373.21276498925,0
30209,27,35,873,10.3158951722109,4.29409129247696,0.35,88.7945072472394,719.180727210232,-19317.4136416789,0
7504,21,55,885,8.92319149068606,3.33984878303764,0.55,89.5690930726057,399.126505419565,-21259.0511037357,0
23945,31,46,114,10.0835148127767,4.66596493279171,0.46,23.4053301268188,1052.61948139618,2392.52655087923,1
29860,35,56,465,10.3042750710932,4.89279003035213,0.56,59.2788303164832,890.227294808021,-6237.09098715232,1
10131,38,25,387,9.22335530905368,5.71956991761564,0.25,52.623738829607,671.283545401249,-5267.31781415048,0
9675,21,36,679,9.17730051789798,3.33984878303764,0.36,75.6339136450047,537.551562981472,-14103.047420807,0
4340,28,46,277,8.37562962709445,4.21441993929574,0.46,42.2939524039667,563.683825743573,-3069.1667095239,0
25687,27,23,54,10.153740306329,4.29409129247696,0.23,14.0038175809172,1127.85385326008,3543.75375208024,1
6337,27,42,859,8.75416074932352,4.29409129247696,0.42,87.8855770864706,367.385954826273,-20543.2532330785,1
29451,31,41,235,10.2904831443606,4.66596493279171,0.41,37.9540327100892,1015.82853427515,-27.8679106439832,1
6331,27,45,322,8.75321348054413,4.29409129247696,0.45,46.6784175552541,614.489901745367,-3909.09818681168,0
24651,27,24,605,10.1125727465993,4.29409129247696,0.24,70.2387113520814,780.452714795805,-10719.076060207,0
21017,22,41,1014,9.95308691302741,3.31132995230379,0.41,97.6530024986734,583.801274473467,-24697.0853260088,0
22663,31,41,881,10.0284889176989,4.66596493279171,0.41,89.3113538064944,643.803167233199,-19960.4151545696,0
4202,27,22,895,8.34331588140495,4.29409129247696,0.22,90.2114685747478,268.7376795595,-22146.4528733423,0
27843,35,39,341,10.2343368672635,4.89279003035213,0.39,48.4596322056847,937.565279935325,-2828.82857729393,1
24692,21,48,105,10.1142345835138,3.33984878303764,0.48,22.1360100551054,1075.6777414953,2635.41121470027,1
7193,20,41,201,8.88086360986736,3.01029995663981,0.41,34.2247000339231,723.846861541418,-739.282333990418,0
18722,37,27,639,9.83745458193169,5.56905491978365,0.27,72.7473859911044,691.947506353497,-12161.417882303,0
31655,36,35,984,10.3626513929782,5.41853992195166,0.35,95.8106009905143,681.939681233921,-23175.8186377446,0
29984,25,38,708,10.3084191850381,3.49485002168009,0.38,77.6858017872392,788.838162280023,-13760.1138684265,0
10099,20,30,58,9.22019168802656,3.01029995663981,0.3,14.7196365617125,914.363598057335,2458.20651816111,1
16213,30,56,251,9.69356866855007,4.51544993495972,0.56,39.6389575080275,863.776837724824,-1131.15979555293,1
9922,33,32,502,9.20250979286099,5.24833380191629,0.32,62.2854632301492,611.671455660036,-8603.66757057928,1
7274,22,23,773,8.89206162554694,3.31132995230379,0.23,82.1704571600131,436.394396756393,-17476.456763202,0
18778,35,21,1019,9.84044125081849,4.89279003035213,0.21,97.9579905996668,545.326724349608,-25047.5095183228,0
21376,30,39,266,9.97002407633637,4.51544993495972,0.39,41.1825641640432,919.408476398705,-1184.88992713859,1
13795,33,40,114,9.53206148665139,5.24833380191629,0.4,23.4053301268188,919.200370651222,1738.43644878493,1
5989,35,48,419,8.69767973226446,4.89279003035213,0.48,55.410508858401,546.935799368009,-6650.65614946069,0
8928,33,42,362,9.09694768462109,5.24833380191629,0.42,50.3853712458038,660.091255834476,-4687.2636593976,0
9263,19,54,417,9.13378324925403,2.85978495880782,0.54,55.2387559563979,653.600711841008,-6130.22411336027,0
19826,31,43,897,9.89474948659284,4.66596493279171,0.43,90.3396082501135,605.69936973172,-20673.839201956,0
4500,20,21,852,8.41183267575841,3.01029995663981,0.21,87.4289563317479,306.891609849156,-20577.7597501865,0
19834,22,45,69,9.89515291574607,3.31132995230379,0.45,16.6041305034553,1056.37585197742,3015.71437043938,1
14979,28,45,168,9.61440449916872,4.21441993929574,0.45,30.374315433009,902.6088742498,734.019518131313,1
25084,30,54,554,10.1299854716629,4.51544993495972,0.54,66.3716275495115,807.15680296639,-9118.43619726793,0
19708,26,40,697,9.88877992366385,3.91338994363176,0.4,76.9113870778435,689.306958415035,-13923.8534553514,0
24978,32,43,442,10.125750716423,4.8164799306237,0.43,57.3638114763124,858.148182412074,-5788.42473510034,1
30501,32,37,972,10.3255147489433,4.8164799306237,0.37,95.0675238595103,680.831035226943,-22779.4899681783,0
25535,26,50,833,10.1478053390817,3.91338994363176,0.5,86.1821575197054,696.162153618718,-18147.7857936483,0
17355,17,51,156,9.76163592829589,2.55875496314384,0.51,28.9064641441833,955.703117315203,1194.59444385901,1
31174,35,26,330,10.347339693049,4.89279003035213,0.26,47.4330969533651,971.373942777865,-2389.9940084646,1
6589,25,45,884,8.79315687091382,3.49485002168009,0.45,89.5047007654262,370.737988355349,-21350.1800465459,0
24952,35,28,98,10.1247092582876,4.89279003035213,0.28,21.1214784111138,1074.59124012946,2741.43482229329,1
9640,28,44,762,9.17367638760459,4.21441993929574,0.44,81.4220769778135,496.937080071273,-16853.6622042612,0
12760,22,32,227,9.45407055689878,3.31132995230379,0.32,37.095611174332,830.75175437803,-781.046913217766,1
4113,20,23,824,8.32190796823042,3.01029995663981,0.23,85.5877221579555,299.921694092792,-19697.600644889,0
9498,22,23,995,9.15883652910907,3.31132995230379,0.23,96.4886579689086,408.271511276038,-24889.8952959719,0
30305,34,44,95,10.3190679943854,5.11750992628768,0.44,20.6787581503875,1123.90036281294,3034.02181008762,1
26349,31,21,736,10.1791856025852,4.66596493279171,0.21,79.6363660774373,737.99584832116,-14872.2233588051,0
7455,18,21,1019,8.91664022719884,2.70926996097583,0.21,97.9579905996668,350.494111931751,-25973.5576383332,0
13126,29,29,360,9.48235027503367,4.36493493712773,0.29,50.2038176838526,752.147085135291,-4207.92296278939,1
24661,33,25,519,10.1129783273966,5.24833380191629,0.25,63.6383958102174,814.447590131918,-8094.99733354363,0
16622,31,35,443,9.71848239811297,4.66596493279171,0.35,57.4478498523436,761.403912758368,-6294.35765079044,0
26576,33,41,1019,10.1877638318531,5.24833380191629,0.41,97.9579905996668,627.068436313871,-24640.196982404,0
13264,34,54,537,9.49280887737508,5.11750992628768,0.54,65.0525773273242,661.420521066782,-9352.07066641382,0
31229,34,45,149,10.3491024292713,5.11750992628768,0.45,28.0311328125668,1087.25519666546,1998.12035600789,1
18086,20,28,111,9.80289343730043,3.01029995663981,0.28,22.9863778651192,997.74056998626,2155.87559370071,1
20415,20,47,804,9.92402520375368,3.01029995663981,0.47,84.2576663379339,659.167517169417,-17415.5066769241,0
13565,35,46,241,9.51524822509303,4.89279003035213,0.46,38.5907371014137,826.498222631038,-1093.3012050235,1
19342,38,42,838,9.87003417627691,5.71956991761564,0.42,86.511322840103,616.465539144179,-18704.5318144593,0
5085,29,38,692,8.53405030848266,4.36493493712773,0.38,76.5578229158548,389.183628894661,-15154.1742832951,0
31857,20,21,311,10.369012417072,3.01029995663981,0.21,45.6291162202956,998.780525003107,-1813.83404453643,1
16016,30,24,724,9.681343501555,4.51544993495972,0.24,78.8039831752151,625.304345280166,-15061.6457476648,0
31482,17,29,509,10.3571712329148,2.55875496314384,0.29,62.8446403799161,895.411579316655,-7423.8077608956,1
13969,21,54,351,9.54459586772755,3.33984878303764,0.54,49.3820677205899,777.940224317137,-3870.91360502531,0
29547,35,49,719,10.2937374948378,4.89279003035213,0.49,78.4555859848675,772.422123260237,-14174.4748231197,0
19971,34,44,395,9.90203650026881,5.11750992628768,0.44,53.3283669541534,826.808660949223,-4726.52562809434,1
22718,37,30,817,10.0309128407914,5.56905491978365,0.3,85.1236411710256,663.87437248979,-17793.8457771808,0
20308,29,49,956,9.91877017606729,4.36493493712773,0.49,94.0711699261091,590.947392488282,-22701.7590433304,0
6520,21,38,824,8.7826296549207,3.33984878303764,0.38,85.5877221579555,392.809578219951,-19299.3159949121,0
29115,25,54,1015,10.2790087842712,3.49485002168009,0.54,97.7140469735814,661.722877073925,-24336.2163297969,0
20849,23,21,1007,9.94506126444606,3.46184495013578,0.21,97.2250316736488,583.149662900318,-24459.594317386,0
21579,24,36,66,9.97947589853547,3.61235994796777,0.36,16.1013912870382,1077.51676310337,3158.63935499331,1
13359,25,55,528,9.49994559398981,3.49485002168009,0.55,64.3477913763364,677.031747077098,-9028.81311643125,0
9658,30,25,317,9.17554186643349,4.51544993495972,0.25,46.2031603336279,706.47516090056,-3375.3250931016,0
18117,32,27,161,9.80460600297601,4.8164799306237,0.27,29.5229242235265,948.067161558217,1085.74712072507,1
20240,20,21,950,9.9154161234014,3.01029995663981,0.21,93.695865314559,599.968731175309,-22464.5316892739,0
24159,36,26,941,10.0924122604637,5.41853992195166,0.26,93.1311731685928,631.503144278629,-21996.3376994577,0
22251,17,45,214,10.0101422304047,2.55875496314384,0.45,35.6763155481162,973.924946607619,174.345370288753,1
28892,34,47,762,10.2713200191707,5.11750992628768,0.47,81.4220769778135,747.702657809994,-15632.5120199312,0
26805,32,26,729,10.1963437162616,4.8164799306237,0.26,79.1514522426916,744.297509121877,-14624.1161741713,0
5994,17,56,218,8.69851424787661,2.55875496314384,0.56,36.1163440811209,677.03920718056,-1299.83625873498,0
26792,31,44,581,10.195858614474,4.66596493279171,0.44,68.4351554529906,809.73967232143,-9875.56792988124,0
32105,30,40,675,10.3767670602281,4.51544993495972,0.4,75.3482650959784,813.74524528119,-12623.722207385,0
4437,19,27,404,8.39773375137891,2.85978495880782,0.27,54.1146442357188,504.956610741422,-6440.74873268913,0
26180,20,56,318,10.1727510394639,3.01029995663981,0.56,46.2984359387019,947.085949158916,-2246.60460906117,1
10006,27,38,647,9.21094019204815,4.29409129247696,0.38,73.3301355557366,553.111669568575,-13061.2226489221,0
29456,21,33,198,10.2906529034729,3.33984878303764,0.33,33.8848331626289,1048.08235448306,881.11856873965,1
27275,20,54,753,10.2137258107013,3.01029995663981,0.54,80.8066522146851,750.020626206282,-15354.0477735336,0
21442,28,39,59,9.97310689441619,4.21441993929574,0.39,14.8958593041509,1079.67265806874,3249.02320469282,1
27503,34,26,260,10.2220503686138,5.11750992628768,0.26,40.5691215406648,980.283976060015,-743.638991012754,1
10331,22,31,106,9.24290436284945,3.31132995230379,0.31,22.2789296929826,872.253814857658,1636.6818988084,1
24088,18,50,983,10.0894690701616,2.70926996097583,0.5,95.7488132965361,631.820133867899,-23416.9498596159,1
14772,21,23,876,9.60048877597245,3.33984878303764,0.23,88.9885394544069,552.522287426209,-20250.8067577209,0
20389,23,49,1014,9.92275081871697,3.46184495013578,0.49,97.6530024986734,575.822721031325,-24736.0244715308,0
22532,21,24,687,10.0226918000146,3.33984878303764,0.24,76.2032719870714,728.673486396305,-13426.9301573977,0
10512,33,44,1001,9.26027274072439,5.24833380191629,0.44,96.8572751433401,417.2781611197,-25050.0649130506,0
10172,30,23,736,9.22739412654201,4.51544993495972,0.23,79.6363660774373,517.286732324122,-15944.3087733538,0
9822,37,28,921,9.19238004659919,5.56905491978365,0.28,91.8687197897853,429.931562795965,-22305.5307713495,0
24117,20,22,224,10.0906722649961,3.01029995663981,0.22,36.7708166907889,983.613301230166,26.3800771758955,1
31502,22,39,603,10.3578063148617,3.31132995230379,0.39,70.0894772445003,847.784976693442,-10325.4332253448,1
21571,37,31,642,9.97910509899472,5.56905491978365,0.31,72.966244293256,724.398667643151,-12090.1869629584,0
12780,32,53,800,9.45563672793152,4.8164799306237,0.53,83.990123098489,541.129172992614,-17850.6582805703,0
22914,35,29,459,10.0395033564536,4.89279003035213,0.29,58.7828043590173,828.025965394701,-6390.39681162765,1
15846,20,52,877,9.67067238152519,3.01029995663981,0.52,89.0531594724654,570.922095154898,-20200.6321652277,0
23206,24,45,976,10.0521661449075,3.61235994796777,0.45,95.3156114078316,619.884702323098,-23231.2157687971,0
27504,37,39,721,10.2220867276226,5.56905491978365,0.39,78.5950567932577,749.688014526209,-14351.973284704,0
27536,33,45,430,10.2232495184513,5.24833380191629,0.45,56.3496460623719,885.490089412448,-5334.35558597825,1
7589,30,28,750,8.93445510940391,4.51544993495972,0.28,80.6008793094665,447.755881756886,-16697.8414784107,0
14885,25,26,90,9.60810927344988,3.49485002168009,0.26,19.9295898925526,967.762526241247,2319.77979553704,1
7970,32,25,973,8.98343977178426,4.8164799306237,0.25,95.1295829835526,369.249904114245,-24318.5125545867,0
29518,24,51,122,10.2927555257417,3.61235994796777,0.51,24.5035238033055,1103.6144932446,2521.53632049743,1
15627,25,26,969,9.6567554664133,3.49485002168009,0.26,94.8811970524116,529.298831212688,-23441.8161753451,0
17154,25,49,83,9.74998666155037,3.49485002168009,0.49,18.8552441399013,1007.62631383543,2604.45975943644,1
14079,35,37,232,9.55243960446253,4.89279003035213,0.37,37.6334164061529,840.571990143821,-833.897215608654,1
22229,34,45,201,10.0091530216909,5.11750992628768,0.45,34.2247000339231,967.044470778224,418.639181660083,1
29408,36,27,545,10.2890220251554,5.41853992195166,0.27,65.6752681021721,844.344842664853,-8670.78429527199,1
21093,18,21,152,9.95669651086727,2.70926996097583,0.21,28.4080756251427,1003.34559139749,1505.22789795598,1
4748,37,24,184,8.46547875572956,5.56905491978365,0.24,32.2729244228619,633.400090708629,-790.918998787348,0
11339,25,32,441,9.33600338997184,3.49485002168009,0.32,57.2797007814126,681.924206752232,-6624.49184894551,1
24623,22,28,675,10.1114362444678,3.31132995230379,0.28,75.3482650959784,755.496144821552,-12929.6802840521,0
11049,33,49,868,9.31009520511317,5.24833380191629,0.49,88.4705437059121,478.801207692285,-20335.5892448406,0
15643,25,55,528,9.65777881156177,3.49485002168009,0.55,64.3477913763364,713.316450488519,-8855.02609757344,1
13852,38,23,856,9.53618490552231,5.71956991761564,0.23,87.6900600295653,531.268090944653,-19697.8897162965,0
32573,38,41,457,10.3912390033315,5.71956991761564,0.41,58.6169146317363,910.535268996182,-5917.70587941423,1
26805,36,29,783,10.1963437162616,5.41853992195166,0.29,82.847233752764,718.570460113475,-16438.7212071365,0
28333,18,42,841,10.2517824820293,2.70926996097583,0.42,86.7084563238389,725.522170997226,-18267.1030703117,0
17502,24,33,345,9.77007043909578,3.61235994796777,0.33,48.8298141446557,831.458272062978,-3461.7107654126,1
30697,17,24,487,10.3319202089307,2.55875496314384,0.24,61.0771012776029,899.647765000047,-6799.14993662082,1
6746,28,26,106,8.8167050156216,4.21441993929574,0.26,22.2789296929826,774.371350196175,1199.17259297165,0
6543,33,37,168,8.78615105486974,5.24833380191629,0.37,30.374315433009,713.361508898312,-137.256542145487,0
12380,30,48,492,9.42383754623859,4.51544993495972,0.48,61.4814464064228,670.683191126459,-8053.16664362721,0
9582,32,48,866,9.16764161744307,4.8164799306237,0.48,88.3407554517522,450.564421616235,-20399.6305596785,0
5653,18,29,391,8.63994165667529,2.70926996097583,0.29,52.9767352156668,562.24707090918,-5861.70184081426,0
27966,33,54,774,10.2387447656008,5.24833380191629,0.54,82.2382867042233,734.143009464576,-16078.3627840221,1
17648,17,54,649,9.77837774149328,2.55875496314384,0.54,73.4753887915449,692.275192535842,-12475.344635415,0
24218,19,24,986,10.0948514373143,2.85978495880782,0.24,95.9341030007697,630.588978739894,-23519.6291120865,0
15173,30,41,190,9.62727281152524,4.51544993495972,0.41,32.9690912279346,888.125334473031,247.308621811564,1
21805,22,49,141,9.98989458027687,3.31132995230379,0.49,27.0121458412771,1016.61506993906,1766.26305953499,1
29000,24,36,370,10.2750511089686,3.61235994796777,0.36,51.1078295158145,939.318966720309,-3535.82560847601,1
16266,26,30,185,9.69683231872672,3.91338994363176,0.3,32.389526521121,911.12518542152,454.018454942289,1
15363,25,50,910,9.63971730013066,3.49485002168009,0.5,91.1698250129841,548.101745309275,-21389.1527777009,0
7164,32,30,356,8.8768237631806,4.8164799306237,0.3,49.8395641158136,618.23973719219,-4723.54805061272,0
7408,35,47,231,8.91031577632602,4.89279003035213,0.47,37.5262024823755,699.150771729767,-1466.55217983588,0
10680,32,31,776,9.27612811251419,4.8164799306237,0.31,82.3738441230121,510.036688795498,-17233.1345354136,0
27022,38,44,675,10.2044066280199,5.71956991761564,0.44,75.3482650959784,764.031965478153,-12879.6940349479,0
24343,30,28,283,10.0999996128494,4.51544993495972,0.28,42.8932013083626,940.227998694762,-1459.36609370331,1
32513,21,45,861,10.3893952883392,3.33984878303764,0.45,88.0157745331022,748.040673591538,-18787.8850067988,0
12149,17,55,789,9.40500214085474,2.55875496314384,0.55,83.251693625267,547.686091703322,-17484.2299624031,0
21456,34,49,878,9.97375960552146,5.11750992628768,0.49,89.1177508724724,629.279003232219,-19935.6531038913,0
5431,37,27,643,8.59987855803485,5.56905491978365,0.27,73.0391095582245,416.385947687322,-13552.9885739246,0
30833,17,40,300,10.3363408239632,2.55875496314384,0.4,44.5657793795679,1000.13209349327,-1560.47155484518,1
23121,22,36,680,10.0484965744461,3.31132995230379,0.36,75.7052243361146,738.28807514935,-13168.1295178003,0
28743,32,32,157,10.266149538319,4.8164799306237,0.32,29.0303280346508,1062.28506832588,1730.18225245208,1
