LUX,"Temperature
(Celsius)","Humidity
(in %)",Moisture,a,b,c,e,y,Y,
4965,19,30,964,8.51016857647927,2.85978495880782,0.3,94.570152154454,285.096007721572,-24389.6594387737,0
9523,27,28,951,9.16146520419405,4.29409129247696,0.28,93.758480044154,419.433908232114,-23351.4203146188,0
30883,34,23,900,10.337961149679,5.11750992628768,0.23,90.5316097113377,709.046570961516,-20247.0169814239,0
19698,30,38,629,9.88827238672965,4.51544993495972,0.38,72.0149861600851,714.912552959652,-11752.0789068433,1
19428,17,53,476,9.87447060346564,2.55875496314384,0.53,60.1819258798401,794.677951326581,-7033.7056612007,0
9114,29,40,726,9.11756697182383,4.36493493712773,0.4,78.943081691102,498.512230058935,-15721.2540397986,0
10414,37,36,200,9.25090633372284,5.56905491978365,0.36,34.1116206124148,789.58716275057,-416.978331181832,0
25636,20,33,516,10.1517528926241,3.01029995663981,0.33,63.4008876813971,838.8899156866,-7901.21357102164,1
4060,21,29,425,8.30893825259578,3.33984878303764,0.29,55.9239103709281,473.458903701599,-7121.2858884162,0
10630,17,45,212,9.27143547133599,2.55875496314384,0.45,35.455159599694,804.330701012739,-602.771795795815,0
14299,23,40,179,9.56794488373285,3.46184495013578,0.4,31.6863759222224,888.457506343646,455.739476949039,1
12286,26,54,638,9.41621568172387,3.91338994363176,0.54,72.6743454125697,605.535001039702,-12550.7742167162,0
29451,31,39,405,10.2904831443606,4.66596493279171,0.39,54.2015966133689,918.303150855472,-4519.79734008351,1
15800,30,52,383,9.66776521901506,4.51544993495972,0.52,52.2693588028049,781.91935953338,-4642.7379047665,1
14629,19,32,211,9.59076113897809,2.85978495880782,0.32,35.3442920311087,875.207928759689,-243.353258833589,1
4707,33,21,809,8.45680604140114,5.24833380191629,0.21,84.591371201493,319.59259104209,-19130.4503495495,0
15897,22,49,445,9.67388569116087,3.31132995230379,0.49,57.6157105256414,758.426529520093,-6370.07875153255,0
27337,27,55,236,10.2159963749229,4.29409129247696,0.55,38.0605662278035,999.371038067571,-136.000774087913,1
22317,33,35,303,10.0131039988595,5.24833380191629,0.35,44.8572108455221,903.213752419083,-2103.27520420155,1
7512,37,30,501,8.9242570208881,5.56905491978365,0.3,62.2053384093621,549.662000523572,-8858.46981593524,0
27945,38,55,726,10.2379935717038,5.71956991761564,0.55,78.943081691102,750.922238838674,-14501.4252612076,0
10306,37,44,482,9.24048152888817,5.56905491978365,0.44,60.6711695656597,628.076639716021,-7979.77250441396,0
11568,35,31,284,9.35599794439855,4.89279003035213,0.31,42.9926119589423,763.723958491312,-2340.91833117379,0
32788,35,54,318,10.3978178737729,4.89279003035213,0.54,46.2984359387019,991.30804261949,-2005.53772501081,1
27844,37,49,129,10.2343727822886,5.56905491978365,0.49,25.4432145970304,1071.81501786131,2253.01598263655,1
15845,19,47,582,9.67060927212502,2.85978495880782,0.47,68.5108678053926,694.964287744122,-10487.9232689049,0
19287,30,30,81,9.8671865728098,4.51544993495972,0.3,18.5424250943932,1030.58920017554,2750.18879565578,1
21458,27,37,917,9.97385281519669,4.29409129247696,0.37,91.614953879899,619.018608716228,-21266.3747355684,0
12547,38,32,375,9.4372368721597,5.71956991761564,0.32,51.5563695235965,725.721640727734,-4710.24014192338,0
6933,19,38,307,8.84404789894249,2.85978495880782,0.38,45.2441074670067,650.742844310582,-3398.45243115318,0
5216,17,50,481,8.55948610360649,2.55875496314384,0.5,60.5897908862923,501.286353197375,-8524.32372915675,0
26367,25,22,329,10.1798685072328,3.49485002168009,0.22,47.3391415103109,938.992724702656,-2539.82867964222,1
13132,25,33,922,9.48280727862148,3.49485002168009,0.33,91.9320942295094,507.181941094581,-21980.148918651,0
14820,19,35,948,9.60373289885008,2.85978495880782,0.35,93.5705588089855,528.898164502704,-22747.6871445467,0
31420,31,48,404,10.3551999118096,4.66596493279171,0.48,54.1146442357188,935.038327551436,-4408.70825908699,1
32066,19,54,602,10.3755515577488,2.85978495880782,0.54,70.0147889101149,855.657398316506,-10262.6570927905,1
17782,23,54,718,9.78594198868108,3.46184495013578,0.54,78.3857944036106,659.170091147499,-14720.0701512141,0
28833,17,23,419,10.2692758434914,2.55875496314384,0.23,55.410508858401,918.140733267323,-4898.65200674337,1
28840,22,40,146,10.2695185913989,3.31132995230379,0.4,27.6514085427651,1080.57971421864,2005.68155247025,1
11431,22,44,781,9.34408424202578,3.31132995230379,0.44,82.7121473546612,532.482060023104,-17293.19969669,0
24594,30,50,994,10.1102577897324,4.51544993495972,0.5,96.4271376042934,621.952225662617,-23821.722941196,0
8927,35,43,385,9.09683567117936,4.89279003035213,0.43,52.4467229762667,649.851952701582,-5312.46889923643,1
30591,17,47,234,10.3284611270323,2.55875496314384,0.47,37.8473305435331,1038.62879799135,90.5594355407429,1
17805,19,53,908,9.78723459571188,2.85978495880782,0.53,91.0424009949355,587.126416655534,-21140.3352646822,1
17135,27,34,748,9.74887843430871,4.29409129247696,0.34,80.4635205282907,632.621897798547,-15772.1782463969,0
21105,30,42,825,9.9572652582166,4.51544993495972,0.42,85.6538944402413,649.589510818641,-18121.8232140255,0
6048,22,31,769,8.70748291785937,3.31132995230379,0.31,81.8987986930673,399.202333305526,-17514.2238681726,1
6473,28,34,255,8.77539495854551,4.21441993929574,0.34,40.0538735166645,659.16091940583,-2163.0198587566,0
21603,36,43,943,9.98058747291698,5.41853992195166,0.43,93.2568413838008,604.153227820053,-22201.6620595243,0
14459,29,46,506,9.57907233702813,4.36493493712773,0.46,62.6053549680346,700.201782625237,-8299.38768692595,0
25393,22,30,149,10.1422288244734,3.31132995230379,0.3,28.0311328125668,1046.92288974653,1783.07564417253,1
17523,17,47,693,9.77126958270842,2.55875496314384,0.47,76.6286143807225,671.548295032355,-13903.5006614166,0
24573,35,21,695,10.1094035581837,4.89279003035213,0.21,76.7700792083582,736.843268194345,-13619.9834635051,0
12482,32,45,818,9.43204288549399,4.8164799306237,0.45,85.1900325684644,528.422120931045,-18484.9902228613,0
6211,33,51,77,8.7340771925593,5.24833380191629,0.51,17.9084153053672,777.488758223314,1620.57608643697,0
12700,21,23,337,9.44935727244668,3.33984878303764,0.23,48.087810352023,763.378279537728,-3595.7776023207,0
24807,24,26,527,10.1188811503903,3.61235994796777,0.26,64.2691992243471,821.9317137948,-8286.30971171915,0
12537,18,53,403,9.43643955111603,2.70926996097583,0.53,54.0276102391961,729.195415621371,-5417.56397680486,0
22245,25,22,800,10.0098725432401,3.49485002168009,0.22,83.990123098489,677.90074126193,-17187.7571125298,0
32820,24,33,632,10.3987933646441,3.61235994796777,0.33,72.2351733751107,843.193641348323,-11194.9092852412,1
19248,33,22,510,9.86516243821446,5.24833380191629,0.22,62.9242823919932,759.261462024833,-8120.61570672287,0
6950,35,30,198,8.84649693855884,4.89279003035213,0.3,33.8848331626289,707.060357849285,-746.948557522708,0
16683,26,21,480,9.72214551585567,3.91338994363176,0.21,60.5083476755953,748.130935462308,-7353.92699002107,0
32570,19,49,824,10.3911468982703,2.85978495880782,0.49,85.5877221579555,766.00616363661,-17512.0944016658,0
24414,36,49,787,10.1029120172297,5.41853992195166,0.49,83.1170064279546,694.592696635174,-16688.3822109042,0
17291,26,37,345,9.75794141390479,3.91338994363176,0.37,48.8298141446557,826.889823116654,-3482.35516211397,1
9645,38,51,699,9.17419492533983,5.71956991761564,0.51,77.0525385991517,514.377579236969,-14820.5457052468,0
30887,25,28,419,10.3380906623876,3.49485002168009,0.28,55.410508858401,929.641269244462,-4827.95699326561,1
27258,27,36,502,10.2131023349875,4.29409129247696,0.36,62.2854632301492,852.932184523369,-7432.41382473212,1
26409,23,41,673,10.181460140129,3.46184495013578,0.41,75.2051962107943,772.763320054847,-12781.522220319,0
30326,33,28,308,10.3197607093609,5.24833380191629,0.28,45.3405353584094,974.996318219674,-1853.73580408785,1
18419,32,33,175,9.8211380195191,4.8164799306237,0.33,31.2127860047379,941.941428369153,796.98116076181,1
11823,24,46,622,9.37780206586311,3.61235994796777,0.46,71.499639379281,605.566063074584,-12076.6765025528,0
30930,24,26,993,10.3394818656791,3.61235994796777,0.26,96.3655931036506,683.510904698773,-23476.6979462273,0
20089,33,52,476,9.90792768056215,5.24833380191629,0.52,60.1819258798401,786.462812988458,-7057.42985889645,0
24563,29,29,489,10.1089965246385,4.36493493712773,0.29,61.2390284919611,833.257948247306,-7175.50306466103,1
30813,31,44,157,10.3356919578339,4.66596493279171,0.44,29.0303280346508,1080.62058116213,1823.10443189252,1
26575,30,41,317,10.1877262032101,4.51544993495972,0.41,46.2031603336279,941.985520687358,-2235.66899692129,1
6932,27,29,911,8.8439036508355,4.29409129247696,0.29,91.2334961768464,365.990056607198,-22258.9953636586,0
22849,32,36,346,10.0366626316885,4.8164799306237,0.36,48.9221063914038,887.103643455823,-3205.42666510803,1
22156,24,53,802,10.005863619153,3.61235994796777,0.53,84.123959344227,676.049765427906,-17262.347670795,0
17335,21,50,327,9.76048285811912,3.33984878303764,0.5,47.1509075768655,841.259769324227,-2983.42934347299,1
7827,26,51,102,8.96533457380484,3.91338994363176,0.51,21.7042827215594,811.840652251978,1423.52339389629,1
7224,30,23,764,8.88516409509682,4.51544993495972,0.23,81.5584554435035,431.370259690793,-17210.6622576104,0
25946,29,53,738,10.163772734131,4.36493493712773,0.53,79.774585122516,735.850193934915,-14949.0669329271,0
23664,31,41,676,10.0717101849506,4.66596493279171,0.41,75.4197382633458,737.577933418827,-13042.8855663454,0
16274,30,36,390,9.6973240212566,4.51544993495972,0.36,52.8886147890202,784.752729735004,-4804.98354788137,0
12896,31,55,732,9.46467246474641,4.66596493279171,0.55,79.359491775972,571.907558126564,-15567.4156121623,0
4868,30,37,242,8.49043845410742,4.51544993495972,0.37,38.6962784091646,606.520171651086,-2105.01739112727,0
26140,36,36,284,10.1712219871782,5.41853992195166,0.36,42.9926119589423,951.698169264123,-1424.0416740942,1
16508,36,28,81,9.71160039087247,5.41853992195166,0.28,18.5424250943932,988.576395725863,2544.33752960916,1
29436,29,50,105,10.2899736940465,4.36493493712773,0.5,22.1360100551054,1112.59703353663,2831.23933700366,1
30334,24,30,689,10.3200244746113,3.61235994796777,0.3,76.3452113904437,798.889433848446,-13128.3809886034,0
17227,36,31,896,9.75423319944637,5.41853992195166,0.31,90.2755523105947,568.196230314903,-20824.7430403969,0
18209,35,46,916,9.80967125633184,4.89279003035213,0.46,91.5514451659884,577.010390709594,-21440.6829861664,0
24833,26,32,305,10.1199286927907,3.91338994363176,0.32,45.0508972068076,935.809758063386,-1988.94420197098,1
11617,35,38,785,9.36022482151347,4.89279003035213,0.38,82.9821866233663,524.875844589012,-17449.4638852773,0
30426,18,35,56,10.3230527850231,2.70926996097583,0.35,14.3639631947518,1177.04562669411,3759.45352627508,1
19924,34,31,233,9.89968031419317,5.11750992628768,0.31,37.740458766094,919.516231724395,-470.6772838927,1
10118,24,41,693,9.22207129485188,3.61235994796777,0.41,76.6286143807225,539.933341635831,-14517.5897626638,0
5900,22,25,423,8.68270762989381,3.31132995230379,0.25,55.7530840910929,550.786457174214,-6739.71449144696,0
17481,25,50,62,9.76886985581118,3.49485002168009,0.5,15.4183518303229,1032.6906080053,2979.43632574032,1
14149,28,38,78,9.55739922919595,4.21441993929574,0.38,18.0679931655891,963.192081685515,2459.54297684851,1
30055,22,26,879,10.3107843154733,3.31132995230379,0.26,89.182313698718,721.305416496392,-19508.6306719085,0
24787,34,53,720,10.1180746011672,5.11750992628768,0.53,78.5253400912363,727.708103512274,-14433.6038334956,0
9417,32,28,853,9.15027184551006,4.8164799306237,0.28,87.4942767854882,451.425157864138,-19970.7458242703,0
31463,37,26,853,10.3565675312521,5.56905491978365,0.26,87.4942767854882,729.241902120992,-18615.4017061615,0
19518,22,54,603,9.87909239570141,3.31132995230379,0.54,70.0894772445003,731.832755572841,-10913.5495367093,0
29229,22,30,446,10.2829166460935,3.31132995230379,0.3,57.6995332589526,903.395317738543,-5671.31755765057,1
5419,37,29,777,8.59766657556611,5.56905491978365,0.29,82.4415721161272,359.554684319815,-17940.6438560284,0
23286,30,24,657,10.055607600597,4.51544993495972,0.24,74.0546867463619,742.44211051828,-12446.2992785046,0
31787,22,26,473,10.3668126801533,3.31132995230379,0.26,59.9364229805627,910.683144147448,-6353.43269516391,1
32613,21,24,891,10.3924662608721,3.33984878303764,0.24,89.9548548218302,736.752038171172,-19819.3489968279,0
14331,19,39,949,9.57018030205807,2.85978495880782,0.39,93.6332249151048,520.882152923328,-22819.8573029548,0
16686,36,54,795,9.72232532346202,5.41853992195166,0.54,83.6549641201959,600.922292089885,-17406.2920536912,0
11643,31,42,725,9.36246042003702,4.66596493279171,0.42,78.8735509606882,551.470886040238,-15445.5576287162,0
23839,21,55,803,10.0790781739908,3.33984878303764,0.55,84.1908289702564,694.969735529248,-17201.80212806,0
18363,36,28,484,9.81809304951918,5.41853992195166,0.28,60.8337340512978,759.785769708705,-7404.57452177528,0
20764,30,32,340,9.94097599694712,4.51544993495972,0.32,48.366831494068,869.222356688379,-3149.52819690224,1
24549,18,21,600,10.1084263991955,2.70926996097583,0.21,69.865269145812,791.136176574703,-10533.9162977287,0
17400,26,28,716,9.76422548520262,3.91338994363176,0.28,78.2460985331171,651.684261050071,-14689.5323591175,0
15546,23,34,293,9.65155864979016,3.46184495013578,0.34,43.8814877449772,834.451016273393,-2216.32188579467,1
31290,37,45,350,10.3510538366629,5.56905491978365,0.45,49.2902741600161,957.475811875126,-2945.20768505461,1
12837,35,48,692,9.46008690508493,4.89279003035213,0.48,76.5578229158548,586.175253343871,-14268.4330595309,1
5570,23,54,755,8.62515033292133,3.46184495013578,0.54,80.9436580503466,387.365601183021,-17124.6780819318,0
25644,17,41,99,10.1520649051071,2.55875496314384,0.41,21.2679676640086,1094.63272628717,2808.81387305066,1
30466,17,29,110,10.3243665866966,2.55875496314384,0.29,22.8458223403344,1127.2630811771,2816.64968105349,1
25557,30,38,619,10.1486665307109,4.51544993495972,0.38,71.2780944182946,781.943922099333,-11121.6585075654,0
23209,24,30,736,10.0522954134631,3.61235994796777,0.3,79.6363660774373,713.691360801945,-15001.8265937797,0
29540,37,49,462,10.2935005560854,5.56905491978365,0.49,59.031123942446,884.852771204187,-6184.18489177446,1
10313,32,48,607,9.24116051431607,4.8164799306237,0.48,70.3877560857165,574.523155718212,-11775.9284286497,0
29922,38,55,164,10.3063492747742,5.71956991761564,0.55,29.8894347549274,1062.09599644841,1601.02324844138,1
11108,32,38,53,9.31542084842669,4.8164799306237,0.38,13.8220005342095,930.253904210632,2590.86541053058,1
14335,28,43,688,9.57045937831747,4.21441993929574,0.43,76.2742615794492,617.052223431828,-14000.0131831028,0
27413,37,28,716,10.2187726324139,5.56905491978365,0.28,78.2460985331171,750.748848638251,-14192.0081072871,0
4795,26,23,226,8.47532898731754,3.91338994363176,0.23,36.9875243614486,617.028931488697,-1714.94958257522,0
21145,18,40,861,9.95915874990659,2.70926996097583,0.4,88.0157745331022,646.667849105624,-19310.9997428311,0
15772,29,52,705,9.66599149499752,4.36493493712773,0.52,77.4750611127015,631.176722677397,-14451.6147087016,0
20930,22,29,887,9.94893881544005,3.31132995230379,0.29,89.6977929292735,630.301865350972,-20230.8538719472,0
25931,28,24,879,10.1631944431574,4.21441993929574,0.24,89.182313698718,679.585853645023,-19714.6350282458,0
16340,33,25,990,9.70137136841399,5.24833380191629,0.25,96.1808144542474,521.324387597611,-24182.5791267691,0
18873,26,26,734,9.84548760823814,3.91338994363176,0.26,79.4980018075368,663.255164420638,-15188.2378726997,0
29151,34,40,582,10.2802444965075,5.11750992628768,0.4,68.5108678053926,827.230856505591,-9813.81787450994,1
22845,28,53,313,10.0364875539974,4.21441993929574,0.53,45.8209228268812,909.620932461475,-2307.72899229713,1
8137,18,48,813,9.00417684069666,2.70926996097583,0.48,84.8577599545292,448.460227449427,-18704.2465310494,0
18228,24,55,658,9.81071415238377,3.61235994796777,0.55,74.1269075165288,689.665741370419,-12746.1108361502,0
16514,27,45,420,9.71196378497737,4.29409129247696,0.45,55.496268615189,774.024727282548,-5630.40591293778,0
9218,32,28,590,9.12891337328045,4.8164799306237,0.28,69.1147802176888,557.017151632429,-11356.9683870435,0
30705,27,25,871,10.3321807867635,4.29409129247696,0.25,88.6650085348589,723.792918760363,-19227.7015256899,0
30239,19,41,759,10.3168877609636,2.85978495880782,0.41,81.2172493527136,773.615870998718,-15420.6490470178,0
7029,19,25,940,8.85779972717591,2.85978495880782,0.25,93.068300073127,366.458881889483,-23229.6443533019,0
21000,21,39,249,9.95227771670556,3.33984878303764,0.39,39.4305760110757,932.731432240528,-754.616528104945,1
20824,25,31,323,9.9438614466744,3.49485002168009,0.31,46.7731350958209,885.576654942884,-2666.71311731918,1
14560,30,37,287,9.58603332175068,4.51544993495972,0.37,43.2900606619577,816.611354567068,-2159.59858855535,0
5610,23,47,721,8.63230599851674,3.46184495013578,0.47,78.5950567932577,402.799071763976,-15994.2770061886,0
32849,25,49,488,10.3996765820491,3.49485002168009,0.49,61.1580965279524,910.90159683685,-6758.30390036213,1
25861,34,25,652,10.1604913213384,5.11750992628768,0.25,73.692945971383,766.464271305891,-12174.7580646495,0
14538,22,55,542,9.58452119004458,3.31132995230379,0.55,65.4421717195083,690.93554727809,-9358.77247541846,0
28706,23,34,749,10.2648614391313,3.46184495013578,0.34,80.5322176459833,761.124188798062,-15165.8255097304,0
30184,31,32,57,10.3150672616441,4.66596493279171,0.32,14.5423460247437,1162.19748560169,3690.46713312939,1
9287,28,24,785,9.13637085177601,4.21441993929574,0.24,82.9821866233663,478.979628718215,-17660.7852073784,0
12796,28,44,509,9.45688790106941,4.21441993929574,0.44,62.8446403799161,671.718383365445,-8518.41571693026,0
10374,27,36,382,9.24705795491135,4.29409129247696,0.36,52.1805453326313,687.969150107222,-5060.82327783853,0
29805,18,48,1018,10.302431443654,2.70926996097583,0.48,97.8970397714583,671.003265419683,-24399.2770661502,0
7702,22,34,163,8.94923531437485,3.31132995230379,0.34,29.7675396771434,763.272534767964,175.836150586273,0
5938,35,51,310,8.68912765532371,4.89279003035213,0.51,45.5330392279911,604.476297376076,-3667.18186431749,0
19938,19,43,378,9.90038273758265,2.85978495880782,0.43,51.8244083390356,848.965780420434,-4200.01194637647,1
21918,38,55,446,9.99506349602334,5.71956991761564,0.55,57.6995332589526,819.40091241505,-6091.46723599502,0
25203,30,47,619,10.134718314033,4.51544993495972,0.47,71.2780944182946,778.728917538025,-11138.7975562957,0
8406,27,47,591,9.03670101556506,4.29409129247696,0.47,69.1900476790069,539.978749107672,-11465.0657965143,0
22462,33,51,486,10.019580271523,5.24833380191629,0.51,60.9960425656132,808.257607604738,-7220.38418678846,0
13994,27,35,952,9.54638394530584,4.29409129247696,0.35,93.821069140605,505.610394575825,-22982.3947245784,0
17776,30,49,950,9.78560451187941,4.51544993495972,0.49,93.695865314559,560.808776457864,-22649.4714493021,0
20291,24,45,142,9.91793271696762,3.61235994796777,0.45,27.1406510348174,996.76660664285,1653.53550516682,1
7995,19,46,660,8.98657162526805,2.85978495880782,0.46,74.2712223708053,507.235590935195,-13669.9998426231,0
4778,32,40,455,8.47177732788576,4.8164799306237,0.4,58.4507483434534,482.448763474888,-7886.79328417754,0
17849,19,29,899,9.78970276322951,2.85978495880782,0.29,90.4676369085312,590.674831104568,-20824.7178877832,0
4343,37,25,401,8.37632063253482,5.56905491978365,0.25,53.8532962980102,485.918860761579,-6442.69051189761,0
32003,34,48,445,10.3735849273876,5.11750992628768,0.48,57.6157105256414,915.895848237104,-5571.78826647424,1
9578,36,41,613,9.16722408090255,5.41853992195166,0.41,70.833762445102,551.762153991433,-12058.5987189929,0
17436,27,21,463,9.76629231335828,4.29409129247696,0.21,59.113760603543,764.538475223413,-6812.52960798288,0
15745,36,28,210,9.66427813353513,5.41853992195166,0.28,35.2332297746879,877.428643928066,-201.637260622198,1
29345,21,53,755,10.2868774529924,3.33984878303764,0.53,80.9436580503466,765.197131794295,-15334.586982505,0
9704,18,35,184,9.18029345062389,2.70926996097583,0.35,32.2729244228619,802.140287771788,-51.743588628987,0
20284,36,51,557,9.91758767691491,5.41853992195166,0.51,66.6027827279555,749.194608052091,-9493.69563767074,0
12801,24,45,771,9.45727857185611,3.61235994796777,0.45,82.0346961042712,560.299079514831,-16844.5785827801,0
4097,17,45,394,8.31801027754687,2.55875496314384,0.45,53.2405859335142,496.375494348556,-6221.05008564385,0
26812,25,43,145,10.1966048274778,3.49485002168009,0.43,27.5242026640058,1062.39468397881,1931.39237889188,1
13368,32,24,885,9.50061907027523,4.8164799306237,0.24,89.5690930726057,517.307714602352,-20707.2346415143,0
20584,37,28,291,9.93226935396158,5.56905491978365,0.28,43.6848539655144,888.836240923944,-1898.79164130144,1
31928,24,24,192,10.3712386467286,3.61235994796777,0.24,33.1993391364581,1070.36089830221,1116.55101520808,1
28388,30,34,881,10.2537217996449,4.51544993495972,0.34,89.3113538064944,699.384906485432,-19678.3495577128,0
25546,21,33,870,10.1482360276027,3.33984878303764,0.33,88.6002158717238,684.859945734633,-19402.8164944137,0
5366,17,47,150,8.58783803098557,2.55875496314384,0.47,28.1570858192792,701.656499862767,135.560040349835,1
17508,38,42,51,9.77041319831079,5.71956991761564,0.42,13.454733409122,1031.32586882828,3089.71905028237,1
14414,26,28,682,9.57595523548439,3.91338994363176,0.28,75.8477245485039,622.380337111197,-13792.0784587283,0
8567,27,51,332,9.05567289196404,4.29409129247696,0.51,47.6206869757116,673.593868705897,-3887.79756012826,0
29058,38,24,824,10.2770491116313,5.71956991761564,0.24,85.5877221579555,720.049108861153,-17732.1026525419,0
4184,34,55,803,8.33902300574476,5.11750992628768,0.55,84.1908289702564,299.72162290482,-19022.9918251689,0
8114,36,42,517,9.00134624376639,5.41853992195166,0.42,63.4801155516643,559.738877560312,-9259.77179132841,0
24488,19,48,643,10.1059384806252,2.85978495880782,0.48,73.0391095582245,771.12654378798,-11899.9615972813,0
7595,35,23,314,8.93524541502987,4.89279003035213,0.23,45.9166534327646,653.666666743047,-3543.27215205486,0
7992,32,24,676,8.98619632032839,4.8164799306237,0.24,75.4197382633458,488.083382525985,-14231.3452045727,0
16015,33,50,454,9.68128106204326,5.24833380191629,0.5,58.3675609774075,744.031067351387,-6673.10396474623,0
16526,37,31,563,9.71269017726113,5.56905491978365,0.31,67.0636671302738,696.859873453233,-9920.51438633695,1
31910,30,29,860,10.3706747192723,4.51544993495972,0.29,87.9506905045432,736.393886958426,-18805.5542897442,0
32323,37,41,191,10.3835343301095,5.56905491978365,0.41,33.0843263186882,1062.71313478392,1101.52573345807,1
18967,37,53,570,9.85045590598432,5.56905491978365,0.53,67.5989932475579,726.429489664847,-9978.41656012019,0
17760,30,35,771,9.78470401654616,4.51544993495972,0.35,82.0346961042712,630.284316061589,-16502.9522738996,0
25551,37,51,745,10.1484317338092,5.56905491978365,0.51,80.2572158059127,721.950375515249,-15235.6700857463,0
15640,17,25,904,9.6575870140993,2.55875496314384,0.25,90.7872250537094,559.651963117674,-21143.5264515802,0
27037,37,48,395,10.2049615772563,5.56905491978365,0.48,53.3283669541534,897.270358275706,-4373.52744047645,1
23960,24,45,398,10.0841410522294,3.61235994796777,0.45,53.5912063809135,877.957411161812,-4553.17592581108,1
31620,20,33,894,10.3615451107635,3.01029995663981,0.33,90.1473570003436,730.053463246743,-19956.9857856744,0
11256,20,25,613,9.32865659879423,3.01029995663981,0.25,70.833762445102,601.721632848275,-11832.1270729934,0
28000,35,46,569,10.2399597891573,4.89279003035213,0.46,67.5226730147871,824.708539531866,-9454.62399677974,0
29113,26,31,946,10.2789400887982,3.91338994363176,0.31,93.4451493290711,684.348076553016,-21897.68373201,0
15636,27,39,917,9.65733122691285,4.29409129247696,0.39,91.614953879899,544.494286081417,-21632.3377317284,0
25279,26,55,355,10.1377292905164,3.91338994363176,0.55,49.7482597843093,912.412763645883,-3302.74749519393,1
21220,20,47,56,9.96269941216797,3.01029995663981,0.47,14.3639631947518,1087.75897601819,3309.47091360621,1
11082,29,37,865,9.3130774494273,4.36493493712773,0.37,88.2758176777213,485.696423259281,-20203.8611130727,1
12960,24,31,907,9.46962296990626,3.61235994796777,0.31,90.9786480592053,509.159062263077,-21473.687781847,0
27951,19,46,784,10.2382082561185,2.85978495880782,0.46,82.9147268500951,744.123828694419,-16356.1661410039,0
27138,20,24,633,10.2086902387059,3.01029995663981,0.24,72.3084797299675,799.175598558546,-11456.9860045411,1
30115,25,42,790,10.3127786654778,3.49485002168009,0.42,83.3189876388047,756.1978196747,-16475.4301785204,0
29627,22,21,693,10.2964413867072,3.31132995230379,0.21,76.6286143807225,792.980796760605,-13282.3050782417,0
32226,23,52,444,10.3805288591335,3.46184495013578,0.52,57.531816129255,928.142586267297,-5491.18101060825,1
7375,17,24,568,8.90585118120802,2.55875496314384,0.24,67.4463013446054,532.219885295396,-10841.1534540839,0
27499,30,21,516,10.2219049193571,4.51544993495972,0.21,63.4008876813971,846.770056466382,-7847.90281431144,1
5843,37,51,528,8.67299964255444,5.56905491978365,0.51,64.3477913763364,484.169995820273,-9905.13363691687,0
4519,17,34,228,8.41604600941128,2.55875496314384,0.34,37.2035213660204,612.064307215345,-1787.40363994425,0
18244,38,25,322,9.81159153783159,5.71956991761564,0.25,46.6784175552541,841.320017225763,-2856.55911358845,1
13318,24,52,618,9.49687178267057,3.61235994796777,0.52,71.2041544298556,634.427797610874,-11822.8586013087,0
18328,31,28,809,9.81618522413333,4.66596493279171,0.28,84.591371201493,621.305891448214,-17748.8835607696,0
14766,21,23,309,9.60008251961911,3.33984878303764,0.23,45.4368457757476,813.738845249245,-2687.89647094627,0
29626,21,40,355,10.296407633142,3.33984878303764,0.4,49.7482597843093,954.463470369816,-3091.63559989676,1
17738,30,37,163,9.7834645099364,4.51544993495972,0.37,29.7675396771434,943.636196133602,1026.39309516846,1
5767,29,35,157,8.65990729361541,4.36493493712773,0.35,29.0303280346508,700.256354177489,12.4488456275293,0
23824,28,42,282,10.0784487549238,4.21441993929574,0.42,42.7936590881951,937.693077502556,-1452.12043881818,1
18840,38,34,660,9.84373754813035,5.71956991761564,0.34,74.2712223708053,683.52527326713,-12831.2683077055,0
5525,21,54,830,8.61703852638595,3.33984878303764,0.54,85.9842904325217,356.175400289281,-19653.6907603749,0
10526,22,29,115,9.26160366591373,3.31132995230379,0.29,23.5440936089568,868.775088206036,1481.95786606735,1
24838,29,48,474,10.120130017508,4.36493493712773,0.48,60.0183230374227,843.664831007895,-6717.63016965559,1
10670,37,22,741,9.2751913442958,5.56905491978365,0.22,79.9816425595599,519.485908803535,-16092.4359399477,0
25838,35,54,107,10.1596015555202,4.89279003035213,0.54,22.421364849,1075.80511592703,2614.91545939034,1
25215,23,46,761,10.1351943345108,3.46184495013578,0.46,81.3538358214159,724.691885750288,-15726.6449335048,0
21528,19,32,661,9.97710969240674,2.85978495880782,0.32,74.3433166282129,731.934004249674,-12632.6244330251,0
24996,34,21,779,10.126471091049,5.11750992628768,0.21,82.5769269648,704.798379747687,-16381.6764311149,0
17449,34,48,971,9.76703761939823,5.11750992628768,0.48,95.0054398529058,544.962587629722,-23429.5299815424,0
15204,27,33,702,9.62931383010914,4.29409129247696,0.33,77.2639740525548,623.995825994583,-14392.9119760809,0
6781,38,45,977,8.82187986268384,5.71956991761564,0.45,95.3775713487322,328.223924141433,-24642.310174864,0
7874,25,35,134,8.97132147150368,3.49485002168009,0.35,26.1031212901584,788.927479469725,807.574948129408,0
22189,21,23,803,10.0073519495664,3.33984878303764,0.23,84.1908289702564,677.041049990121,-17288.8690905689,0
22244,23,21,267,10.0098275883075,3.46184495013578,0.21,41.2843000930603,934.302909912527,-1137.28461435323,1
30831,27,25,385,10.3362759562932,4.29409129247696,0.25,52.4467229762667,942.118322123277,-3889.97837674315,1
